,time,temperature_heat,heat_demand,COP_hp,electricity_price,electricity_price_raw,outside_temperature
3429,2013-05-23 21:00:00,64.835396,1.3759776949882507,3.4782147,143.80084326484018,182.31462984193385,7.988678
3430,2013-05-23 22:00:00,64.50993,1.4174043635527294,3.5239892,129.33084326484018,133.55136378254787,8.460602
3431,2013-05-23 23:00:00,64.89264,1.4865386684735615,3.470256,126.29084326484019,123.30669696703069,7.90567
3432,2013-05-24 00:00:00,65.128365,1.574510117371877,3.4380252,122.92084326484019,111.94994460903959,7.5638733
3433,2013-05-24 01:00:00,65.45702,1.679382820924123,3.3940203,120.7108432648402,104.50234143065377,7.087311
3434,2013-05-24 02:00:00,65.81937,1.8016783197720845,3.3469465,119.59084326484019,100.72799049862114,6.56192
3435,2013-05-24 03:00:00,65.679955,1.9251229564348857,3.3648715,119.77084326484018,101.3345826126978,6.7640686
3436,2013-05-24 04:00:00,65.7542,2.048103521267573,3.3552477,123.62084326484019,114.30891394156002,6.6564026
3437,2013-05-24 05:00:00,64.82832,2.1453830202420554,3.4791224,134.74084326484018,151.78282676674124,7.998932
3438,2013-05-24 06:00:00,63.626476,2.195450375477473,3.654942,148.6608432648402,198.69261692200408,9.741608
3439,2013-05-24 07:00:00,62.535084,2.1909201045831046,3.8314147,155.39084326484019,221.37242207609307,11.324127
3440,2013-05-24 08:00:00,61.766632,2.139376550912857,3.9666364,159.7008432648402,235.89693325204013,12.438385
3441,2013-05-24 09:00:00,61.27936,2.046030640602112,4.057528,157.33084326484018,227.91013708336385,13.144928
3442,2013-05-24 10:00:00,61.202076,1.959199498097102,4.072304,158.99084326484018,233.5042643576266,13.256989
3443,2013-05-24 11:00:00,60.83435,1.8526693830887477,4.1444216,148.64084326484019,198.62521779821776,13.790192
3444,2013-05-24 12:00:00,60.837887,1.7400443653265636,4.1438713,140.6908432648402,171.83406609316467,13.785065
3445,2013-05-24 13:00:00,60.741913,1.6162726481755574,4.1630454,137.6508432648402,161.5893992776475,13.924225
3446,2013-05-24 14:00:00,60.52808,1.477376436193784,4.2065587,132.33084326484018,143.66123235049244,14.234283
3447,2013-05-24 15:00:00,60.542393,1.342515488465627,4.203572,131.3408432648402,140.3249757230707,14.2135315
3448,2013-05-24 16:00:00,60.92224,1.2156764566898346,4.126976,132.3408432648402,143.69493191238558,13.66275
3449,2013-05-24 17:00:00,61.3329,1.1239216923713684,4.047344,137.8808432648402,162.36448920118988,13.067291
3450,2013-05-24 18:00:00,61.685642,1.0729748010635376,3.9813464,137.68084326484018,161.69049796332692,12.555817
3451,2013-05-24 19:00:00,62.251713,1.0655362904071808,3.8800929,135.8408432648402,155.48977857498758,11.735016
3452,2013-05-24 20:00:00,62.756832,1.0915290613969166,3.7941337,134.74084326484018,151.78282676674124,11.002594
3453,2013-05-24 21:00:00,63.323406,1.1451852818330128,3.7021604,138.3208432648402,163.84726992448844,10.181061
3454,2013-05-24 22:00:00,63.52697,1.2062137027581532,3.6702979,126.56084326484019,124.21658513814569,9.885895
3455,2013-05-24 23:00:00,63.807648,1.2842627217372258,3.6272454,125.87084326484019,121.89131536751846,9.478912
