date_id,date_id,Strompreis,Anteil erneuerbar,Anteil konventionell
2013-06-09T02:00:00,2013-06-09T02:00:00,10.1,24.427,75.573
2013-06-09T03:00:00,2013-06-09T03:00:00,8.13,24.774,75.226
2013-06-09T04:00:00,2013-06-09T04:00:00,8.52,26.836,73.164
2013-06-09T05:00:00,2013-06-09T05:00:00,6.49,27.242,72.758
2013-06-09T06:00:00,2013-06-09T06:00:00,1.94,29.191,70.809
2013-06-09T07:00:00,2013-06-09T07:00:00,8.06,31.908,68.092
2013-06-09T08:00:00,2013-06-09T08:00:00,10.22,35.578,64.422
2013-06-09T09:00:00,2013-06-09T09:00:00,15.14,38.817,61.183
2013-06-09T10:00:00,2013-06-09T10:00:00,11.56,41.304,58.696
2013-06-09T11:00:00,2013-06-09T11:00:00,15.19,43.318,56.682
2013-06-09T12:00:00,2013-06-09T12:00:00,11.84,44.922,55.078
2013-06-09T13:00:00,2013-06-09T13:00:00,10.84,46.163,53.837
2013-06-09T14:00:00,2013-06-09T14:00:00,9.15,47.045,52.955
2013-06-09T15:00:00,2013-06-09T15:00:00,7.44,45.931,54.069
2013-06-09T16:00:00,2013-06-09T16:00:00,9.65,42.786,57.214
2013-06-09T17:00:00,2013-06-09T17:00:00,15.1,37.515,62.485
2013-06-09T18:00:00,2013-06-09T18:00:00,23.08,31.388,68.612
2013-06-09T19:00:00,2013-06-09T19:00:00,25.01,26.996,73.004
2013-06-09T20:00:00,2013-06-09T20:00:00,27.58,24.007,75.993
2013-06-09T21:00:00,2013-06-09T21:00:00,28.42,21.824,78.176
2013-06-09T22:00:00,2013-06-09T22:00:00,32.92,21.513,78.487
2013-06-09T23:00:00,2013-06-09T23:00:00,19.96,21.779,78.221
2013-06-10T00:00:00,2013-06-10T00:00:00,16.14,22.904,77.096
2013-06-10T01:00:00,2013-06-10T01:00:00,11.31,23.432,76.568
2013-06-10T02:00:00,2013-06-10T02:00:00,9.59,24.807,75.193
2013-06-10T03:00:00,2013-06-10T03:00:00,11.83,24.015,75.985
2013-06-10T04:00:00,2013-06-10T04:00:00,8.6,22.715,77.285
2013-06-10T05:00:00,2013-06-10T05:00:00,11.43,21.662,78.338
2013-06-10T06:00:00,2013-06-10T06:00:00,30.88,18.403,81.597
2013-06-10T07:00:00,2013-06-10T07:00:00,41.97,18.15,81.85
2013-06-10T08:00:00,2013-06-10T08:00:00,41.62,19.69,80.31
2013-06-10T09:00:00,2013-06-10T09:00:00,41.45,22.621,77.379
2013-06-10T10:00:00,2013-06-10T10:00:00,41.96,25.051,74.949
2013-06-10T11:00:00,2013-06-10T11:00:00,45.01,27.34,72.66
2013-06-10T12:00:00,2013-06-10T12:00:00,38,29.056,70.944
2013-06-10T13:00:00,2013-06-10T13:00:00,36.16,30.289,69.711
2013-06-10T14:00:00,2013-06-10T14:00:00,31.74,30.64,69.36
2013-06-10T15:00:00,2013-06-10T15:00:00,30.97,30.043,69.957
2013-06-10T16:00:00,2013-06-10T16:00:00,30.21,28.753,71.247
2013-06-10T17:00:00,2013-06-10T17:00:00,30.96,26.233,73.767
2013-06-10T18:00:00,2013-06-10T18:00:00,37.99,22.658,77.342
2013-06-10T19:00:00,2013-06-10T19:00:00,40.73,19.375,80.625
2013-06-10T20:00:00,2013-06-10T20:00:00,37.99,16.927,83.073
2013-06-10T21:00:00,2013-06-10T21:00:00,32.82,16.645,83.355
2013-06-10T22:00:00,2013-06-10T22:00:00,37.61,17.367,82.633
2013-06-10T23:00:00,2013-06-10T23:00:00,29.4,18.697,81.303
2013-06-11T00:00:00,2013-06-11T00:00:00,18.17,18.672,81.328
2013-06-11T01:00:00,2013-06-11T01:00:00,17.8,18.67,81.33
2013-06-11T02:00:00,2013-06-11T02:00:00,16.45,18.263,81.737
2013-06-11T03:00:00,2013-06-11T03:00:00,17.81,18.17,81.83
2013-06-11T04:00:00,2013-06-11T04:00:00,19.13,17.782,82.218
2013-06-11T05:00:00,2013-06-11T05:00:00,20.01,17.197,82.803
2013-06-11T06:00:00,2013-06-11T06:00:00,34.89,16.955,83.045
2013-06-11T07:00:00,2013-06-11T07:00:00,41.97,19.599,80.401
2013-06-11T08:00:00,2013-06-11T08:00:00,43.58,23.573,76.427
2013-06-11T09:00:00,2013-06-11T09:00:00,41.75,27.796,72.204
2013-06-11T10:00:00,2013-06-11T10:00:00,39.31,31.568,68.432
2013-06-11T11:00:00,2013-06-11T11:00:00,39.99,32.497,67.503
2013-06-11T12:00:00,2013-06-11T12:00:00,32.12,33.501,66.499
2013-06-11T13:00:00,2013-06-11T13:00:00,29.84,34.182,65.818
2013-06-11T14:00:00,2013-06-11T14:00:00,30.93,33.987,66.013
2013-06-11T15:00:00,2013-06-11T15:00:00,30.97,32.935,67.065
2013-06-11T16:00:00,2013-06-11T16:00:00,30.08,30.837,69.163
2013-06-11T17:00:00,2013-06-11T17:00:00,31.18,27.243,72.757
2013-06-11T18:00:00,2013-06-11T18:00:00,37.19,23.276,76.724
2013-06-11T19:00:00,2013-06-11T19:00:00,41.73,18.886,81.114
2013-06-11T20:00:00,2013-06-11T20:00:00,40.21,16.061,83.939
2013-06-11T21:00:00,2013-06-11T21:00:00,39.36,14.76,85.24
2013-06-11T22:00:00,2013-06-11T22:00:00,38.35,15.131,84.869
2013-06-11T23:00:00,2013-06-11T23:00:00,30.88,15.891,84.109
2013-06-12T00:00:00,2013-06-12T00:00:00,26.01,17.858,82.142
2013-06-12T01:00:00,2013-06-12T01:00:00,25,18.483,81.517
2013-06-12T02:00:00,2013-06-12T02:00:00,18.91,18.698,81.302
2013-06-12T03:00:00,2013-06-12T03:00:00,20.05,19.12,80.88
2013-06-12T04:00:00,2013-06-12T04:00:00,21.77,19.125,80.875
2013-06-12T05:00:00,2013-06-12T05:00:00,23,18.981,81.019
2013-06-12T06:00:00,2013-06-12T06:00:00,31.01,19.531,80.469
2013-06-12T07:00:00,2013-06-12T07:00:00,40.02,22.432,77.568
2013-06-12T08:00:00,2013-06-12T08:00:00,42.13,26.411,73.589
2013-06-12T09:00:00,2013-06-12T09:00:00,35.99,31.227,68.773
2013-06-12T10:00:00,2013-06-12T10:00:00,33.97,35.172,64.828
2013-06-12T11:00:00,2013-06-12T11:00:00,33.93,36.88,63.12
2013-06-12T12:00:00,2013-06-12T12:00:00,27.89,38.789,61.211
2013-06-12T13:00:00,2013-06-12T13:00:00,28.59,39.785,60.215
2013-06-12T14:00:00,2013-06-12T14:00:00,28.51,39.384,60.616
2013-06-12T15:00:00,2013-06-12T15:00:00,29.45,37.576,62.424
2013-06-12T16:00:00,2013-06-12T16:00:00,28.9,34.378,65.622
2013-06-12T17:00:00,2013-06-12T17:00:00,32.1,30.739,69.261
2013-06-12T18:00:00,2013-06-12T18:00:00,38.48,27.193,72.807
2013-06-12T19:00:00,2013-06-12T19:00:00,41.45,22.646,77.354
2013-06-12T20:00:00,2013-06-12T20:00:00,39.34,19.701,80.299
2013-06-12T21:00:00,2013-06-12T21:00:00,38.47,19.071,80.929
2013-06-12T22:00:00,2013-06-12T22:00:00,38.03,20.006,79.994
2013-06-12T23:00:00,2013-06-12T23:00:00,24.1,22.584,77.416
2013-06-13T00:00:00,2013-06-13T00:00:00,25.06,25.857,74.143
2013-06-13T01:00:00,2013-06-13T01:00:00,15.97,28.065,71.935
2013-06-13T02:00:00,2013-06-13T02:00:00,15.13,28.648,71.352
2013-06-13T03:00:00,2013-06-13T03:00:00,10.75,29.623,70.377
2013-06-13T04:00:00,2013-06-13T04:00:00,11.07,30.386,69.614
2013-06-13T05:00:00,2013-06-13T05:00:00,10.99,29.829,70.171
2013-06-13T06:00:00,2013-06-13T06:00:00,27.41,29.006,70.994
2013-06-13T07:00:00,2013-06-13T07:00:00,34.43,28.721,71.279
2013-06-13T08:00:00,2013-06-13T08:00:00,40.89,31.731,68.269
2013-06-13T09:00:00,2013-06-13T09:00:00,39.66,36.327,63.673
2013-06-13T10:00:00,2013-06-13T10:00:00,35.95,40.315,59.685
2013-06-13T11:00:00,2013-06-13T11:00:00,35.88,42.76,57.24
2013-06-13T12:00:00,2013-06-13T12:00:00,28.87,45.009,54.991
2013-06-13T13:00:00,2013-06-13T13:00:00,31.67,45.439,54.561
2013-06-13T14:00:00,2013-06-13T14:00:00,31.39,43.674,56.326
2013-06-13T15:00:00,2013-06-13T15:00:00,28.88,40.753,59.247
2013-06-13T16:00:00,2013-06-13T16:00:00,30.95,37.915,62.085
2013-06-13T17:00:00,2013-06-13T17:00:00,35.98,34.187,65.813
2013-06-13T18:00:00,2013-06-13T18:00:00,37.74,29.638,70.362
2013-06-13T19:00:00,2013-06-13T19:00:00,37.87,25.67,74.33
2013-06-13T20:00:00,2013-06-13T20:00:00,36.2,24.084,75.916
2013-06-13T21:00:00,2013-06-13T21:00:00,34.75,24.599,75.401
2013-06-13T22:00:00,2013-06-13T22:00:00,33.51,26.866,73.134
2013-06-13T23:00:00,2013-06-13T23:00:00,26.93,31.492,68.508
2013-06-14T00:00:00,2013-06-14T00:00:00,19.58,33.469,66.531
2013-06-14T01:00:00,2013-06-14T01:00:00,11.09,35.033,64.967
2013-06-14T02:00:00,2013-06-14T02:00:00,11.1,34.59,65.41
2013-06-14T03:00:00,2013-06-14T03:00:00,11.08,33.448,66.552
2013-06-14T04:00:00,2013-06-14T04:00:00,11.23,32.161,67.839
2013-06-14T05:00:00,2013-06-14T05:00:00,14.94,31.459,68.541
2013-06-14T06:00:00,2013-06-14T06:00:00,29.97,30.201,69.799
2013-06-14T07:00:00,2013-06-14T07:00:00,37.03,29.57,70.43
2013-06-14T08:00:00,2013-06-14T08:00:00,39.23,33.368,66.632
2013-06-14T09:00:00,2013-06-14T09:00:00,38.32,39.516,60.484
2013-06-14T10:00:00,2013-06-14T10:00:00,35.95,42.368,57.632
2013-06-14T11:00:00,2013-06-14T11:00:00,34.62,43.335,56.665
2013-06-14T12:00:00,2013-06-14T12:00:00,30.97,43.164,56.836
2013-06-14T13:00:00,2013-06-14T13:00:00,26.83,42.49,57.51
2013-06-14T14:00:00,2013-06-14T14:00:00,23.92,40.602,59.398
2013-06-14T15:00:00,2013-06-14T15:00:00,24.44,38.169,61.831
2013-06-14T16:00:00,2013-06-14T16:00:00,28.32,34.807,65.193
2013-06-14T17:00:00,2013-06-14T17:00:00,33.13,30.24,69.76
2013-06-14T18:00:00,2013-06-14T18:00:00,38.34,25.707,74.293
2013-06-14T19:00:00,2013-06-14T19:00:00,40.95,21.555,78.445
2013-06-14T20:00:00,2013-06-14T20:00:00,41.44,18.138,81.862
2013-06-14T21:00:00,2013-06-14T21:00:00,40.71,17.093,82.907
2013-06-14T22:00:00,2013-06-14T22:00:00,42.37,16.208,83.792
2013-06-14T23:00:00,2013-06-14T23:00:00,34.33,16.855,83.145
2013-06-15T00:00:00,2013-06-15T00:00:00,20.92,18.278,81.722
2013-06-15T01:00:00,2013-06-15T01:00:00,29.93,19.279,80.721
2013-06-15T02:00:00,2013-06-15T02:00:00,23.95,20.759,79.241
2013-06-15T03:00:00,2013-06-15T03:00:00,20.07,21.928,78.072
2013-06-15T04:00:00,2013-06-15T04:00:00,20.09,23.904,76.096
2013-06-15T05:00:00,2013-06-15T05:00:00,14.94,25.936,74.064
2013-06-15T06:00:00,2013-06-15T06:00:00,18.28,28.939,71.061
2013-06-15T07:00:00,2013-06-15T07:00:00,20.04,32.737,67.263
2013-06-15T08:00:00,2013-06-15T08:00:00,24.05,39.534,60.466
2013-06-15T09:00:00,2013-06-15T09:00:00,20.09,46.706,53.294
2013-06-15T10:00:00,2013-06-15T10:00:00,18.09,52.53,47.47
2013-06-15T11:00:00,2013-06-15T11:00:00,11.09,56.37,43.63
2013-06-15T12:00:00,2013-06-15T12:00:00,9.57,58.729,41.271
2013-06-15T13:00:00,2013-06-15T13:00:00,7.6,60.133,39.867
2013-06-15T14:00:00,2013-06-15T14:00:00,-0.07,61.362,38.638
2013-06-15T15:00:00,2013-06-15T15:00:00,-1.7,60.429,39.571
2013-06-15T16:00:00,2013-06-15T16:00:00,-0.01,58.469,41.531
2013-06-15T17:00:00,2013-06-15T17:00:00,5.9,54.122,45.878
2013-06-15T18:00:00,2013-06-15T18:00:00,11.01,48.205,51.795
2013-06-15T19:00:00,2013-06-15T19:00:00,20.05,40.199,59.801
2013-06-15T20:00:00,2013-06-15T20:00:00,16.69,33.464,66.536
2013-06-15T21:00:00,2013-06-15T21:00:00,20.04,28.229,71.771
2013-06-15T22:00:00,2013-06-15T22:00:00,23.73,26.884,73.116
2013-06-15T23:00:00,2013-06-15T23:00:00,16.22,28.14,71.86
2013-06-16T00:00:00,2013-06-16T00:00:00,10.56,30.525,69.475
2013-06-16T01:00:00,2013-06-16T01:00:00,7.17,32.659,67.341
2013-06-16T02:00:00,2013-06-16T02:00:00,0.09,32.987,67.013
2013-06-16T03:00:00,2013-06-16T03:00:00,-0.82,33.223,66.777
2013-06-16T04:00:00,2013-06-16T04:00:00,-2.97,33.303,66.697
2013-06-16T05:00:00,2013-06-16T05:00:00,-0.02,34.187,65.813
2013-06-16T06:00:00,2013-06-16T06:00:00,-0.06,35.949,64.051
2013-06-16T07:00:00,2013-06-16T07:00:00,3.93,39.884,60.116
2013-06-16T08:00:00,2013-06-16T08:00:00,-0.04,46.485,53.515
2013-06-16T09:00:00,2013-06-16T09:00:00,0.09,51.089,48.911
2013-06-16T10:00:00,2013-06-16T10:00:00,-0.03,55.324,44.676
2013-06-16T11:00:00,2013-06-16T11:00:00,1,58.623,41.377
2013-06-16T12:00:00,2013-06-16T12:00:00,-0.03,60.076,39.924
2013-06-16T13:00:00,2013-06-16T13:00:00,-29,62.011,37.989
2013-06-16T14:00:00,2013-06-16T14:00:00,-100.03,62.6,37.4
2013-06-16T15:00:00,2013-06-16T15:00:00,-100,61.179,38.821
2013-06-16T16:00:00,2013-06-16T16:00:00,-44,58.587,41.413
2013-06-16T17:00:00,2013-06-16T17:00:00,7.12,51.291,48.709
2013-06-16T18:00:00,2013-06-16T18:00:00,15.07,40.85,59.15
2013-06-16T19:00:00,2013-06-16T19:00:00,21.96,31.043,68.957
2013-06-16T20:00:00,2013-06-16T20:00:00,30.93,24.377,75.623
2013-06-16T21:00:00,2013-06-16T21:00:00,34.51,21.375,78.625
2013-06-16T22:00:00,2013-06-16T22:00:00,35.42,20.72,79.28
2013-06-16T23:00:00,2013-06-16T23:00:00,29.32,21.593,78.407
2013-06-17T00:00:00,2013-06-17T00:00:00,32.37,22.713,77.287
2013-06-17T01:00:00,2013-06-17T01:00:00,26.65,22.767,77.233
2013-06-17T02:00:00,2013-06-17T02:00:00,26.65,22.455,77.545
2013-06-17T03:00:00,2013-06-17T03:00:00,25.09,22.289,77.711
2013-06-17T04:00:00,2013-06-17T04:00:00,28.34,22.225,77.775
2013-06-17T05:00:00,2013-06-17T05:00:00,25.2,21.349,78.651
2013-06-17T06:00:00,2013-06-17T06:00:00,37.67,21.562,78.438
2013-06-17T07:00:00,2013-06-17T07:00:00,46.53,23.523,76.477
2013-06-17T08:00:00,2013-06-17T08:00:00,47.86,27.683,72.317
2013-06-17T09:00:00,2013-06-17T09:00:00,44.86,33.058,66.942
2013-06-17T10:00:00,2013-06-17T10:00:00,43.27,36.987,63.013
2013-06-17T11:00:00,2013-06-17T11:00:00,42.96,39.383,60.617
2013-06-17T12:00:00,2013-06-17T12:00:00,40.05,40.41,59.59
2013-06-17T13:00:00,2013-06-17T13:00:00,38.91,40.749,59.251
2013-06-17T14:00:00,2013-06-17T14:00:00,34.98,39.808,60.192
2013-06-17T15:00:00,2013-06-17T15:00:00,37.65,37.711,62.289
2013-06-17T16:00:00,2013-06-17T16:00:00,38.23,34.123,65.877
2013-06-17T17:00:00,2013-06-17T17:00:00,40.97,30.745,69.255
2013-06-17T18:00:00,2013-06-17T18:00:00,43.44,26.9,73.1
2013-06-17T19:00:00,2013-06-17T19:00:00,44.67,22.519,77.481
2013-06-17T20:00:00,2013-06-17T20:00:00,39.99,19.67,80.33
2013-06-17T21:00:00,2013-06-17T21:00:00,39.1,19.328,80.672
2013-06-17T22:00:00,2013-06-17T22:00:00,37.59,19.662,80.338
2013-06-17T23:00:00,2013-06-17T23:00:00,26.06,20.433,79.567
2013-06-18T00:00:00,2013-06-18T00:00:00,26.37,23.099,76.901
2013-06-18T01:00:00,2013-06-18T01:00:00,19.97,23.82,76.18
2013-06-18T02:00:00,2013-06-18T02:00:00,19.1,23.528,76.472
2013-06-18T03:00:00,2013-06-18T03:00:00,19.87,22.37,77.63
2013-06-18T04:00:00,2013-06-18T04:00:00,19.88,21.908,78.092
2013-06-18T05:00:00,2013-06-18T05:00:00,22.01,20.971,79.029
2013-06-18T06:00:00,2013-06-18T06:00:00,30.97,19.879,80.121
2013-06-18T07:00:00,2013-06-18T07:00:00,40.93,21.261,78.739
2013-06-18T08:00:00,2013-06-18T08:00:00,45,25.836,74.164
2013-06-18T09:00:00,2013-06-18T09:00:00,43.7,30.531,69.469
2013-06-18T10:00:00,2013-06-18T10:00:00,40.94,35.05,64.95
2013-06-18T11:00:00,2013-06-18T11:00:00,38.26,37.565,62.435
2013-06-18T12:00:00,2013-06-18T12:00:00,30.66,39.04,60.96
2013-06-18T13:00:00,2013-06-18T13:00:00,30.34,39.836,60.164
2013-06-18T14:00:00,2013-06-18T14:00:00,29.77,39.395,60.605
2013-06-18T15:00:00,2013-06-18T15:00:00,30.59,37.515,62.485
2013-06-18T16:00:00,2013-06-18T16:00:00,37.97,34.483,65.517
2013-06-18T17:00:00,2013-06-18T17:00:00,39.75,31.179,68.821
2013-06-18T18:00:00,2013-06-18T18:00:00,40.07,26.153,73.847
2013-06-18T19:00:00,2013-06-18T19:00:00,42.18,21.428,78.572
2013-06-18T20:00:00,2013-06-18T20:00:00,41.94,18.902,81.098
2013-06-18T21:00:00,2013-06-18T21:00:00,39.76,18.513,81.487
2013-06-18T22:00:00,2013-06-18T22:00:00,39.39,19.643,80.357
2013-06-18T23:00:00,2013-06-18T23:00:00,32.64,21.46,78.54
2013-06-19T00:00:00,2013-06-19T00:00:00,29.65,22.459,77.541
2013-06-19T01:00:00,2013-06-19T01:00:00,25.85,23.121,76.879
2013-06-19T02:00:00,2013-06-19T02:00:00,22.02,23.087,76.913
2013-06-19T03:00:00,2013-06-19T03:00:00,22.03,23.122,76.878
2013-06-19T04:00:00,2013-06-19T04:00:00,21.59,22.987,77.013
2013-06-19T05:00:00,2013-06-19T05:00:00,24.95,22.766,77.234
2013-06-19T06:00:00,2013-06-19T06:00:00,34.41,22.692,77.308
2013-06-19T07:00:00,2013-06-19T07:00:00,40.43,23.692,76.308
2013-06-19T08:00:00,2013-06-19T08:00:00,46.62,26.019,73.981
2013-06-19T09:00:00,2013-06-19T09:00:00,44.95,30.378,69.622
2013-06-19T10:00:00,2013-06-19T10:00:00,43.52,34.642,65.358
2013-06-19T11:00:00,2013-06-19T11:00:00,41.72,37.133,62.867
2013-06-19T12:00:00,2013-06-19T12:00:00,34.99,39.077,60.923
2013-06-19T13:00:00,2013-06-19T13:00:00,29.97,39.793,60.207
2013-06-19T14:00:00,2013-06-19T14:00:00,29.94,39.608,60.392
2013-06-19T15:00:00,2013-06-19T15:00:00,35.38,38.173,61.827
2013-06-19T16:00:00,2013-06-19T16:00:00,35.47,35.593,64.407
2013-06-19T17:00:00,2013-06-19T17:00:00,40.37,31.546,68.454
2013-06-19T18:00:00,2013-06-19T18:00:00,42.71,27.603,72.397
2013-06-19T19:00:00,2013-06-19T19:00:00,42.87,23.778,76.222
2013-06-19T20:00:00,2013-06-19T20:00:00,38.31,22.932,77.068
2013-06-19T21:00:00,2013-06-19T21:00:00,35.38,23.762,76.238
2013-06-19T22:00:00,2013-06-19T22:00:00,34.44,22.971,77.029
2013-06-19T23:00:00,2013-06-19T23:00:00,30.23,22.914,77.086
2013-06-20T00:00:00,2013-06-20T00:00:00,28.53,23.484,76.516
2013-06-20T01:00:00,2013-06-20T01:00:00,25.64,23.413,76.587
2013-06-20T02:00:00,2013-06-20T02:00:00,23.5,23.69,76.31
2013-06-20T03:00:00,2013-06-20T03:00:00,22.02,23.897,76.103
2013-06-20T04:00:00,2013-06-20T04:00:00,22.07,23.226,76.774
2013-06-20T05:00:00,2013-06-20T05:00:00,22.92,21.565,78.435
2013-06-20T06:00:00,2013-06-20T06:00:00,32.19,20.251,79.749
2013-06-20T07:00:00,2013-06-20T07:00:00,49.41,21.984,78.016
2013-06-20T08:00:00,2013-06-20T08:00:00,53.17,25.374,74.626
2013-06-20T09:00:00,2013-06-20T09:00:00,55.07,29.159,70.841
2013-06-20T10:00:00,2013-06-20T10:00:00,50.76,31.485,68.515
2013-06-20T11:00:00,2013-06-20T11:00:00,47.3,33.282,66.718
2013-06-20T12:00:00,2013-06-20T12:00:00,43.28,35.175,64.825
2013-06-20T13:00:00,2013-06-20T13:00:00,40.92,36.487,63.513
2013-06-20T14:00:00,2013-06-20T14:00:00,39.47,36.529,63.471
2013-06-20T15:00:00,2013-06-20T15:00:00,39.31,35.002,64.998
2013-06-20T16:00:00,2013-06-20T16:00:00,38.97,31.958,68.042
2013-06-20T17:00:00,2013-06-20T17:00:00,40.98,26.88,73.12
2013-06-20T18:00:00,2013-06-20T18:00:00,44.7,23.538,76.462
2013-06-20T19:00:00,2013-06-20T19:00:00,44.07,20.437,79.563
2013-06-20T20:00:00,2013-06-20T20:00:00,39.56,21.223,78.777
2013-06-20T21:00:00,2013-06-20T21:00:00,34.77,21.981,78.019
2013-06-20T22:00:00,2013-06-20T22:00:00,34.56,21.967,78.033
2013-06-20T23:00:00,2013-06-20T23:00:00,30.21,22.572,77.428
2013-06-21T00:00:00,2013-06-21T00:00:00,28.21,24.879,75.121
2013-06-21T01:00:00,2013-06-21T01:00:00,22.77,25.04,74.96
2013-06-21T02:00:00,2013-06-21T02:00:00,20.08,25.25,74.75
2013-06-21T03:00:00,2013-06-21T03:00:00,15.31,24.024,75.976
2013-06-21T04:00:00,2013-06-21T04:00:00,14.73,24.743,75.257
2013-06-21T05:00:00,2013-06-21T05:00:00,18.62,26.463,73.537
2013-06-21T06:00:00,2013-06-21T06:00:00,30.05,26.892,73.108
2013-06-21T07:00:00,2013-06-21T07:00:00,39.36,28.529,71.471
2013-06-21T08:00:00,2013-06-21T08:00:00,43.79,31.733,68.267
2013-06-21T09:00:00,2013-06-21T09:00:00,35.8,36.998,63.002
2013-06-21T10:00:00,2013-06-21T10:00:00,34.44,40.869,59.131
2013-06-21T11:00:00,2013-06-21T11:00:00,33,44.135,55.865
2013-06-21T12:00:00,2013-06-21T12:00:00,32.4,47.075,52.925
2013-06-21T13:00:00,2013-06-21T13:00:00,31.32,49.787,50.213
2013-06-21T14:00:00,2013-06-21T14:00:00,29.23,51.102,48.898
2013-06-21T15:00:00,2013-06-21T15:00:00,28.04,50.611,49.389
2013-06-21T16:00:00,2013-06-21T16:00:00,26.98,48.424,51.576
2013-06-21T17:00:00,2013-06-21T17:00:00,31.09,44.394,55.606
2013-06-21T18:00:00,2013-06-21T18:00:00,37.33,39.09,60.91
2013-06-21T19:00:00,2013-06-21T19:00:00,44.13,34.095,65.905
2013-06-21T20:00:00,2013-06-21T20:00:00,33.36,30.336,69.664
2013-06-21T21:00:00,2013-06-21T21:00:00,31.21,28.37,71.63
2013-06-21T22:00:00,2013-06-21T22:00:00,38.37,27.837,72.163
2013-06-21T23:00:00,2013-06-21T23:00:00,28.65,28.641,71.359
2013-06-22T00:00:00,2013-06-22T00:00:00,13.73,31.335,68.665
2013-06-22T01:00:00,2013-06-22T01:00:00,10.41,30.569,69.431
2013-06-22T02:00:00,2013-06-22T02:00:00,8.31,30.248,69.752
2013-06-22T03:00:00,2013-06-22T03:00:00,7.86,31.321,68.679
2013-06-22T04:00:00,2013-06-22T04:00:00,5.89,30.528,69.472
2013-06-22T05:00:00,2013-06-22T05:00:00,3.72,30.415,69.585
2013-06-22T06:00:00,2013-06-22T06:00:00,6.84,30.938,69.062
2013-06-22T07:00:00,2013-06-22T07:00:00,14.08,34.799,65.201
2013-06-22T08:00:00,2013-06-22T08:00:00,20.12,39.261,60.739
2013-06-22T09:00:00,2013-06-22T09:00:00,22.02,42.885,57.115
2013-06-22T10:00:00,2013-06-22T10:00:00,22.07,45.696,54.304
2013-06-22T11:00:00,2013-06-22T11:00:00,21.06,47.392,52.608
2013-06-22T12:00:00,2013-06-22T12:00:00,19.36,49.502,50.498
2013-06-22T13:00:00,2013-06-22T13:00:00,14.29,50.959,49.041
2013-06-22T14:00:00,2013-06-22T14:00:00,10.37,51.799,48.201
2013-06-22T15:00:00,2013-06-22T15:00:00,11,51.125,48.875
2013-06-22T16:00:00,2013-06-22T16:00:00,11.46,49.935,50.065
2013-06-22T17:00:00,2013-06-22T17:00:00,20.02,46.504,53.496
2013-06-22T18:00:00,2013-06-22T18:00:00,24.83,41.863,58.137
2013-06-22T19:00:00,2013-06-22T19:00:00,26.44,36.37,63.63
2013-06-22T20:00:00,2013-06-22T20:00:00,24.25,31.463,68.537
2013-06-22T21:00:00,2013-06-22T21:00:00,22.62,30.303,69.697
2013-06-22T22:00:00,2013-06-22T22:00:00,23.6,31.145,68.855
2013-06-22T23:00:00,2013-06-22T23:00:00,17.81,33.625,66.375
2013-06-23T00:00:00,2013-06-23T00:00:00,10.63,35.737,64.263
2013-06-23T01:00:00,2013-06-23T01:00:00,8.51,36.414,63.586
2013-06-23T02:00:00,2013-06-23T02:00:00,7.6,36.162,63.838
2013-06-23T03:00:00,2013-06-23T03:00:00,4.03,36.077,63.923
2013-06-23T04:00:00,2013-06-23T04:00:00,2.81,36.329,63.671
2013-06-23T05:00:00,2013-06-23T05:00:00,1.7,36.378,63.622
2013-06-23T06:00:00,2013-06-23T06:00:00,1.38,37.576,62.424
2013-06-23T07:00:00,2013-06-23T07:00:00,5.88,40.82,59.18
2013-06-23T08:00:00,2013-06-23T08:00:00,8.76,45.574,54.426
2013-06-23T09:00:00,2013-06-23T09:00:00,7.64,48.229,51.771
2013-06-23T10:00:00,2013-06-23T10:00:00,9.26,51.507,48.493
2013-06-23T11:00:00,2013-06-23T11:00:00,9.48,53.273,46.727
2013-06-23T12:00:00,2013-06-23T12:00:00,9.1,54.693,45.307
2013-06-23T13:00:00,2013-06-23T13:00:00,7.13,57.335,42.665
2013-06-23T14:00:00,2013-06-23T14:00:00,5.12,57.678,42.322
2013-06-23T15:00:00,2013-06-23T15:00:00,-0.03,56.726,43.274
2013-06-23T16:00:00,2013-06-23T16:00:00,5.3,54.225,45.775
2013-06-23T17:00:00,2013-06-23T17:00:00,8.91,49.669,50.331
2013-06-23T18:00:00,2013-06-23T18:00:00,18.93,42.394,57.606
2013-06-23T19:00:00,2013-06-23T19:00:00,29.88,35.61,64.39
2013-06-23T20:00:00,2013-06-23T20:00:00,30.76,30.681,69.319
2013-06-23T21:00:00,2013-06-23T21:00:00,31.79,27.558,72.442
2013-06-23T22:00:00,2013-06-23T22:00:00,34.95,27.239,72.761
2013-06-23T23:00:00,2013-06-23T23:00:00,24.27,29.08,70.92
2013-06-24T00:00:00,2013-06-24T00:00:00,24.58,30.594,69.406
2013-06-24T01:00:00,2013-06-24T01:00:00,18.63,28.63,71.37
2013-06-24T02:00:00,2013-06-24T02:00:00,14.98,28.826,71.174
2013-06-24T03:00:00,2013-06-24T03:00:00,16.99,28.257,71.743
2013-06-24T04:00:00,2013-06-24T04:00:00,16.54,26.944,73.056
2013-06-24T05:00:00,2013-06-24T05:00:00,16.96,24.964,75.036
2013-06-24T06:00:00,2013-06-24T06:00:00,30.03,22.944,77.056
2013-06-24T07:00:00,2013-06-24T07:00:00,37.21,22.736,77.264
2013-06-24T08:00:00,2013-06-24T08:00:00,38.76,25.9,74.1
